company_id,employee_count_baseline,company_age_years,industry_biotech,industry_software,location_boston,location_sf,location_nyc,prior_funding,growth_rate_6mo_prior,propensity_score_true,treated,funding_amount,y0_counterfactual,y1_counterfactual,employee_growth_12mo
COMP_0340,6,1.5290583987436044,0,0,1,0,0,0,0.06717006223965616,0.17064854388430134,1,5277269.26141104,0.014896811822031925,0.21489681182203194,0.21489681182203194
COMP_0341,14,0.5,0,1,0,1,0,0,0.21493644625607644,0.3478711735719748,0,0.0,0.3235745441117911,0.5235745441117912,0.3235745441117911
COMP_0342,14,14.671964886144165,0,1,0,1,0,1,-0.056029057972384666,0.12051763673468559,0,0.0,0.035043518815856003,0.235043518815856,0.035043518815856003
COMP_0343,8,7.851927291475717,0,1,0,0,1,0,0.39177926114153994,0.21792464764842298,0,0.0,0.20347238436138357,0.40347238436138355,0.20347238436138357
COMP_0344,8,2.3293067963973684,1,0,0,0,1,0,-0.17316291039417445,0.16037722218485076,0,0.0,-0.019401978987393487,0.18059802101260652,-0.019401978987393487
COMP_0345,14,5.536112976185915,1,0,0,0,0,1,0.01034984751177144,0.24210113453557827,0,0.0,0.3592260483975441,0.5592260483975441,0.3592260483975441
COMP_0346,5,2.207900865894859,1,0,0,0,1,0,0.15553178349126115,0.2447345457863029,1,6390874.493901227,0.2745028905978658,0.4745028905978658,0.4745028905978658
COMP_0347,5,2.9311945458651927,1,0,0,0,1,0,0.18764712496529648,0.24324068494860945,1,5125872.953124714,0.40564454996932986,0.6056445499693299,0.6056445499693299
COMP_0348,6,0.5,0,0,1,0,0,0,0.08492864191424424,0.19114074669773748,0,0.0,0.19588542643993373,0.39588542643993374,0.19588542643993373
COMP_0349,10,4.222804305467217,0,1,1,0,0,1,0.09139139454976865,0.32109980961714923,0,0.0,0.17712512447142723,0.3771251244714272,0.17712512447142723
COMP_0350,15,0.5,0,0,0,0,1,1,0.16158251279914249,0.3741579674299518,0,0.0,0.3086315991561951,0.5086315991561952,0.3086315991561951
COMP_0351,39,5.247266204806017,0,0,0,0,1,1,0.06533957838134796,0.29008341248494646,1,19509738.904070556,0.13624741108489333,0.3362474110848933,0.3362474110848933
COMP_0352,24,4.5701672010559955,1,0,0,0,0,0,0.3089771886902359,0.2920091166873711,0,0.0,0.1761919239593181,0.3761919239593181,0.1761919239593181
COMP_0353,10,3.700665207280827,0,1,1,0,0,1,0.22590236713474032,0.3947267492913912,0,0.0,0.47635191951696965,0.6763519195169696,0.47635191951696965
COMP_0354,11,0.5,0,1,1,0,0,0,0.2309236526508452,0.33876915170926913,1,21691158.616767228,0.2841213914989221,0.48412139149892214,0.48412139149892214
COMP_0355,5,1.0834621201546506,0,0,0,0,1,0,-0.04492350850556254,0.1283796730252037,0,0.0,-0.0575709051605339,0.1424290948394661,-0.0575709051605339
COMP_0356,12,0.9159604175373824,1,0,0,1,0,0,0.08809173633914458,0.31649196141096525,1,11736379.561613308,0.44458315807852344,0.6445831580785235,0.6445831580785235
COMP_0357,9,1.3395007860585508,0,0,1,0,0,1,0.05493010769189445,0.2963119234412366,0,0.0,0.19672447154768663,0.39672447154768664,0.19672447154768663
COMP_0358,15,0.5,0,1,0,0,1,1,-0.05084020635341985,0.34541262636772657,0,0.0,0.19596203020809172,0.39596203020809173,0.19596203020809172
COMP_0359,6,8.291853902676221,1,0,1,0,0,0,0.15402462759186505,0.17028506641734673,0,0.0,-0.0028483910274952617,0.19715160897250475,-0.0028483910274952617
COMP_0360,18,2.4209790562895446,1,0,0,0,1,0,0.01935313633302753,0.2618683875128048,1,18416234.139880612,0.39231953964608085,0.5923195396460809,0.5923195396460809
COMP_0361,41,1.0937943658428064,0,1,0,1,0,1,0.19831057447753556,0.550159047521719,1,10692732.266774442,0.2656360044202324,0.4656360044202324,0.4656360044202324
COMP_0362,11,1.5174222933197972,0,0,1,0,0,0,-0.060528734434149745,0.16064576343685322,0,0.0,0.1552639611584928,0.3552639611584928,0.1552639611584928
COMP_0363,16,1.7782908067278909,1,0,0,1,0,1,0.3578560919262731,0.5913767521940574,0,0.0,0.5465645401123933,0.7465645401123933,0.5465645401123933
COMP_0364,21,2.7533330106623763,0,1,0,0,0,0,-0.03444989878880925,0.1637103430520783,0,0.0,0.21377029794877273,0.41377029794877274,0.21377029794877273
COMP_0365,8,2.175024756136319,0,1,0,1,0,0,0.1328953505800654,0.24455267867834868,1,9535572.404100914,0.274486629326879,0.474486629326879,0.474486629326879
COMP_0366,14,7.554471139552939,0,0,0,0,0,0,0.21877889655821015,0.11648228697395664,0,0.0,-0.05735387670036381,0.14264612329963622,-0.05735387670036381
COMP_0367,12,2.0612775387623685,1,0,1,0,0,0,0.014403935469983087,0.26272600940764995,0,0.0,0.16841260633389749,0.3684126063338975,0.16841260633389749
COMP_0368,13,14.544789796080707,0,0,0,0,0,1,0.2278702965149426,0.10628587273254331,1,8466068.925105728,0.0446818500632305,0.2446818500632305,0.2446818500632305
COMP_0369,6,5.719995339984841,1,0,0,1,0,0,-0.08437753967006242,0.14145872575736188,0,0.0,0.06104926502585911,0.2610492650258591,0.06104926502585911
COMP_0370,12,0.7015160515182957,1,0,0,0,1,1,0.31781765487738406,0.5525442077223349,1,8562477.683730204,0.43828175341834447,0.6382817534183445,0.6382817534183445
COMP_0371,18,8.003398381766562,1,0,0,0,1,0,0.10212238974486375,0.19325711123553294,0,0.0,0.20785904672309008,0.4078590467230901,0.20785904672309008
COMP_0372,38,0.5,1,0,0,0,0,0,0.010538288804668075,0.28137576639971884,1,4612104.750929263,0.3568414656991412,0.5568414656991412,0.5568414656991412
COMP_0373,26,5.102188722032177,0,1,0,1,0,0,0.05512273413588483,0.22748898595047723,0,0.0,0.07996834881265688,0.27996834881265686,0.07996834881265688
COMP_0374,68,1.4371248560012915,1,0,1,0,0,1,0.22133789040890792,0.6375660449297873,0,0.0,0.6316523415931938,0.8316523415931938,0.6316523415931938
COMP_0375,6,6.3105713047297085,0,0,1,0,0,1,0.012331706222434277,0.1723781300054123,0,0.0,0.20338678554207312,0.40338678554207313,0.20338678554207312
COMP_0376,24,6.07614875746688,1,0,0,0,0,0,-0.012403653413416635,0.15722713130163546,0,0.0,0.13512468642186878,0.33512468642186877,0.13512468642186878
COMP_0377,14,4.918537975072343,1,0,0,0,1,0,0.06676951036243928,0.21984024696150475,0,0.0,0.29368127624734547,0.4936812762473455,0.29368127624734547
COMP_0378,70,4.682378080692783,1,0,0,0,0,0,-0.07654431691549521,0.20639764999781463,0,0.0,0.3847604412404372,0.5847604412404372,0.3847604412404372
COMP_0379,6,1.0901456087753603,1,0,0,1,0,0,0.3730815861912723,0.3952435763168005,0,0.0,0.2714753068875953,0.4714753068875953,0.2714753068875953
COMP_0380,6,0.5,1,0,0,1,0,0,0.015040811317791516,0.25305389643332044,0,0.0,0.26140765497026175,0.46140765497026176,0.26140765497026175
COMP_0381,7,1.547414894226899,0,1,1,0,0,1,0.22474251792706054,0.4203142723478468,0,0.0,0.13056464478950652,0.33056464478950653,0.13056464478950652
COMP_0382,5,0.5717550700999727,0,1,0,0,0,0,0.13142051254716589,0.18071613942277848,0,0.0,0.2864926360060104,0.4864926360060104,0.2864926360060104
COMP_0383,7,3.561849452932422,0,1,0,0,1,0,-0.04768010757229521,0.14581960693906146,0,0.0,0.1756894935955007,0.37568949359550075,0.1756894935955007
COMP_0384,6,1.274401278639319,0,1,0,0,0,0,0.0991067936180906,0.16914503597357045,0,0.0,0.23815607502245448,0.43815607502245446,0.23815607502245448
COMP_0385,13,11.140770906381249,0,1,0,1,0,1,0.2176004168966122,0.24798435857136383,0,0.0,0.12442088510580426,0.32442088510580425,0.12442088510580426
COMP_0386,16,3.0730653436083726,1,0,0,0,1,0,0.07176079973705403,0.26269493508896297,0,0.0,0.02001744862621943,0.22001744862621944,0.02001744862621943
COMP_0387,54,5.1860255262298125,0,1,0,0,1,0,0.2789669418776542,0.33984759567652073,0,0.0,0.295109475033285,0.495109475033285,0.295109475033285
COMP_0388,26,0.5,0,0,0,1,0,0,0.25322730891727957,0.33936698382875735,1,11412536.849614026,0.45941533733865914,0.6594153373386591,0.6594153373386591
COMP_0389,7,5.941819630009353,0,1,0,0,0,0,0.2378372281987494,0.14998299146560348,0,0.0,0.14665575459652264,0.34665575459652265,0.14665575459652264
COMP_0390,5,7.682404345848399,0,0,0,0,0,0,0.03105148415905047,0.06161204395373193,0,0.0,0.0688728787733077,0.2688728787733077,0.0688728787733077
COMP_0391,18,2.002800421644748,1,0,0,0,0,0,-0.061976367167223045,0.18890801757271306,0,0.0,0.03724273093717237,0.23724273093717238,0.03724273093717237
COMP_0392,5,2.7961396494749717,0,0,0,0,0,1,0.007961859195580845,0.15698177345845624,0,0.0,0.2090776361823253,0.4090776361823253,0.2090776361823253
COMP_0393,52,4.342082202995513,0,0,0,1,0,0,0.12943614110000806,0.2516252792185153,0,0.0,0.15510701979144154,0.35510701979144155,0.15510701979144154
COMP_0394,31,0.5765289253637378,0,1,0,1,0,1,0.18186800702985334,0.534017189613995,1,9800350.377926232,0.3193147012892266,0.5193147012892266,0.5193147012892266
COMP_0395,8,2.0948776446491837,0,0,0,0,0,0,-0.2257357107140671,0.0732960981118554,0,0.0,-0.03743378588342525,0.16256621411657476,-0.03743378588342525
COMP_0396,5,1.5257994470087035,1,0,1,0,0,0,0.09878301975823746,0.25498824866027814,1,14516202.727257853,0.24573043988416088,0.4457304398841609,0.4457304398841609
COMP_0397,35,0.5,1,0,0,0,1,0,0.12371338379847767,0.39270193826983546,0,0.0,0.34328216570353876,0.5432821657035387,0.34328216570353876
COMP_0398,11,1.3743884473701946,0,0,0,0,1,0,0.058368361552667274,0.1822267153021651,0,0.0,0.03862220828209492,0.23862220828209493,0.03862220828209492
COMP_0399,32,0.5,0,0,0,0,1,1,0.29369107585238186,0.4942759807145542,0,0.0,0.30242225621216473,0.5024222562121647,0.30242225621216473
COMP_0400,5,0.5,1,0,0,0,0,0,0.16326701113763065,0.22432554303766342,1,10478723.218899958,0.2972540057794785,0.49725400577947854,0.49725400577947854
COMP_0401,7,0.5,1,0,0,1,0,0,0.2965287862121345,0.3838663680450874,0,0.0,0.28816669352222096,0.488166693522221,0.28816669352222096
COMP_0402,12,9.899860019931323,1,0,0,1,0,0,0.06760592194746518,0.15325425031629242,0,0.0,0.30356075504574137,0.5035607550457414,0.30356075504574137
COMP_0403,12,2.3923882996743684,1,0,1,0,0,1,0.24062162387603875,0.49686914410050204,1,9218692.739473924,0.297900402048674,0.49790040204867403,0.49790040204867403
COMP_0404,8,10.128533495652318,0,0,0,0,1,0,0.3452599591791279,0.1302782292075352,0,0.0,0.0393840378120541,0.2393840378120541,0.0393840378120541
COMP_0405,20,1.6995323730247496,0,1,0,1,0,1,0.2967540173908991,0.5305305906668835,0,0.0,0.31683748724915484,0.5168374872491548,0.31683748724915484
COMP_0406,5,1.1210976849921122,1,0,0,1,0,0,-0.06382123901430994,0.20474119689114897,0,0.0,0.41799193853258654,0.6179919385325865,0.41799193853258654
COMP_0407,10,2.1165209243318994,1,0,0,0,0,0,0.06194858836864286,0.19829587453265005,0,0.0,0.2907653906507078,0.4907653906507078,0.2907653906507078
COMP_0408,13,1.7368406718796452,1,0,0,0,0,0,0.04822529418253054,0.21286381668126422,1,6468786.791279304,0.14654359718567048,0.3465435971856705,0.3465435971856705
COMP_0409,18,0.5,1,0,0,1,0,0,0.17338818026144914,0.392667764030912,1,10367352.764573732,0.4688821455695381,0.6688821455695382,0.6688821455695382
COMP_0410,21,3.071847613192478,0,1,0,1,0,0,0.20295303325217995,0.3126150382161009,0,0.0,0.3202593548431445,0.5202593548431445,0.3202593548431445
COMP_0411,5,0.730184885994992,0,0,0,0,0,0,-0.02583390110386044,0.10509480694370503,0,0.0,0.16688246307404714,0.36688246307404715,0.16688246307404714
COMP_0412,5,2.8995008535172913,0,0,1,0,0,1,0.11017577708754066,0.25222753241266965,0,0.0,0.19772695201376617,0.3977269520137662,0.19772695201376617
COMP_0413,33,3.151190517973859,1,0,1,0,0,1,-0.20298909982342042,0.33801670972957887,0,0.0,0.12580402663012213,0.32580402663012215,0.12580402663012213
COMP_0414,15,0.5,0,0,1,0,0,1,0.3162917508702835,0.4737737321347572,0,0.0,0.4073738122645957,0.6073738122645957,0.4073738122645957
COMP_0415,6,0.5,0,0,0,0,1,0,0.023143863898495973,0.15893355643766024,0,0.0,0.1126664172521199,0.3126664172521199,0.1126664172521199
COMP_0416,42,4.5527864796717905,0,0,1,0,0,0,0.10837959097667454,0.2284262990992548,0,0.0,0.3513483659375781,0.5513483659375782,0.3513483659375781
COMP_0417,13,1.847449866274159,0,1,0,0,0,0,0.053552542901790824,0.18121236914333577,0,0.0,0.09319240288553812,0.29319240288553816,0.09319240288553812
COMP_0418,31,0.5,0,1,0,0,1,1,0.27190413625201226,0.5557681089656548,1,14464591.658438092,0.5467172038311509,0.7467172038311509,0.7467172038311509
COMP_0419,12,15.0,1,0,0,0,1,1,-0.3,0.07910805485690924,0,0.0,-0.12628281838190003,0.07371718161809998,-0.12628281838190003
COMP_0420,63,0.5,1,0,0,1,0,0,0.09750844865111366,0.4471870623931033,0,0.0,0.3703433001264713,0.5703433001264713,0.3703433001264713
COMP_0421,49,3.5626770405004535,1,0,0,0,1,0,0.08412718637534533,0.3272901013870025,1,5645820.84182971,0.31463131338417877,0.5146313133841788,0.5146313133841788
COMP_0422,9,12.34589423297086,1,0,0,0,1,0,0.03195454186124759,0.09872137453923176,0,0.0,-0.04518875164199958,0.15481124835800042,-0.04518875164199958
COMP_0423,26,0.8200758508714411,0,1,0,0,0,0,0.35893398184534486,0.3573899370430088,0,0.0,0.4561778795707876,0.6561778795707875,0.4561778795707876
COMP_0424,20,0.5,0,0,0,0,0,0,-0.03309941882836567,0.152196149359872,0,0.0,-0.11403683033392412,0.0859631696660759,-0.11403683033392412
COMP_0425,36,0.5,0,1,0,0,1,0,0.21576942658534917,0.3909298148781364,1,10447074.320003442,0.2501440066965068,0.45014400669650684,0.45014400669650684
COMP_0426,5,1.0840941178233294,1,0,0,0,0,1,0.15343791830591252,0.3276788310155004,0,0.0,0.24338138335613285,0.44338138335613286,0.24338138335613285
COMP_0427,21,0.5,0,0,0,0,0,0,0.2892278878803274,0.2576559794885863,1,11235816.399830725,0.16078577829218904,0.36078577829218905,0.36078577829218905
COMP_0428,28,3.53453840978455,0,0,0,0,0,0,-7.836271662579886e-05,0.1354098805575808,1,6983517.3010925595,0.09110444801151563,0.29110444801151564,0.29110444801151564
COMP_0429,5,0.5,0,0,1,0,0,1,-0.009945334868563832,0.25217243649653465,1,7453300.396539209,0.270691241995085,0.470691241995085,0.470691241995085
COMP_0430,5,2.1365137573039106,0,0,1,0,0,0,0.2644104861216098,0.21382877576053688,0,0.0,0.3293942982768373,0.5293942982768374,0.3293942982768373
COMP_0431,5,15.0,0,1,0,1,0,0,0.16379819624951658,0.07659244608556487,0,0.0,0.055701333344188406,0.25570133334418843,0.055701333344188406
COMP_0432,9,5.045546330030146,0,0,0,0,1,0,-0.13174060200151377,0.0903911371538206,0,0.0,-0.04820426811720092,0.1517957318827991,-0.04820426811720092
COMP_0433,21,2.865246229859621,1,0,0,1,0,0,0.019104247830509444,0.28191964465494385,1,11222161.37406311,0.2876836426947623,0.48768364269476233,0.48768364269476233
COMP_0434,40,1.0969464992609557,1,0,0,1,0,0,0.15795739807720915,0.42871005986623006,0,0.0,0.36056139327188896,0.5605613932718889,0.36056139327188896
COMP_0435,12,2.933667428457071,1,0,0,0,0,1,0.22566463323198838,0.3783481322244973,0,0.0,0.4300471880151356,0.6300471880151356,0.4300471880151356
COMP_0436,44,2.2462426676386027,1,0,0,0,0,0,-0.0018845979789432477,0.2510281016021384,0,0.0,0.29985687408798495,0.49985687408798496,0.29985687408798495
COMP_0437,5,1.665813483950087,1,0,0,0,0,0,-0.3,0.09247775285654945,0,0.0,0.09582575083740215,0.29582575083740215,0.09582575083740215
COMP_0438,5,0.5,0,1,0,1,0,0,0.17848347786055496,0.26694038536481335,0,0.0,0.23776246965243727,0.43776246965243726,0.23776246965243727
COMP_0439,11,6.530613179436143,0,0,0,0,1,0,-0.08304810349159636,0.09114044216547085,0,0.0,-0.0551475678405858,0.1448524321594142,-0.0551475678405858
COMP_0440,16,1.7923365893783467,0,1,0,1,0,1,-0.20260081971836166,0.2783504540660205,0,0.0,0.1558598915836829,0.3558598915836829,0.1558598915836829
COMP_0441,11,0.6493325461842407,1,0,0,1,0,1,-0.3,0.27977767628482947,1,5673887.925201026,0.17946566841267325,0.37946566841267326,0.37946566841267326
COMP_0442,5,1.3754555501488057,0,0,0,1,0,0,0.22209712902966117,0.21239985515890178,0,0.0,0.29422916249220465,0.49422916249220467,0.29422916249220465
COMP_0443,11,1.603970803860402,0,1,0,1,0,1,0.11929261756074498,0.40072546139506754,0,0.0,0.41113402268787946,0.6111340226878794,0.41113402268787946
COMP_0444,5,5.2727332532716,1,0,0,0,1,0,0.06615154289316226,0.16629187191549466,0,0.0,0.16198846191463617,0.3619884619146362,0.16198846191463617
COMP_0445,20,3.9684309685778345,0,1,0,0,0,1,0.30835365444441426,0.38191778824754447,1,11912007.805186095,0.33554264393179617,0.5355426439317962,0.5355426439317962
COMP_0446,16,4.399974978510575,1,0,1,0,0,0,0.1955987024534609,0.3063958583016975,1,6391109.641717344,0.29229649913357103,0.49229649913357104,0.49229649913357104
COMP_0447,5,0.5,1,0,0,0,0,1,0.34244500640828746,0.4298952323688609,0,0.0,0.371481850374422,0.571481850374422,0.371481850374422
COMP_0448,8,1.614354079322926,0,0,0,0,1,1,-0.10891032082504945,0.20498509608369023,0,0.0,0.05240397973602447,0.25240397973602446,0.05240397973602447
COMP_0449,5,1.9695441631144819,1,0,0,1,0,0,0.09481740640690547,0.24517971236831074,0,0.0,0.10908666869374262,0.30908666869374263,0.10908666869374262
COMP_0450,11,0.5,0,1,0,0,1,0,-0.1425070062422021,0.18010364714852956,1,17013581.54508375,0.09746121442341561,0.2974612144234156,0.2974612144234156
COMP_0451,26,0.9025581120654789,0,0,0,1,0,1,0.06559265022167993,0.3818645722511541,0,0.0,0.32808140855435597,0.5280814085543559,0.32808140855435597
COMP_0452,5,4.284974045143134,0,0,0,0,1,1,0.0627076219349984,0.19462227112596217,0,0.0,0.08518680319152093,0.28518680319152095,0.08518680319152093
COMP_0453,18,0.5,1,0,0,0,1,0,0.19399204558946065,0.378738903185618,0,0.0,0.3027198320721519,0.502719832072152,0.3027198320721519
COMP_0454,7,2.2991551357945745,1,0,1,0,0,1,0.10683458217128475,0.3935358842007182,0,0.0,0.3728529603844073,0.5728529603844073,0.3728529603844073
COMP_0455,6,0.7269862682306814,1,0,1,0,0,0,0.19351107074198734,0.321224835651038,0,0.0,0.39285124726672876,0.5928512472667288,0.39285124726672876
COMP_0456,11,0.5,0,1,0,0,1,0,0.20551601997083413,0.3058487073933885,1,32184950.44104792,0.19823207549971344,0.39823207549971346,0.39823207549971346
COMP_0457,5,0.8280568855508981,0,1,0,0,0,0,0.42323930160747125,0.2781823498284931,0,0.0,0.4785348977016757,0.6785348977016756,0.4785348977016757
COMP_0458,7,11.173365069428634,1,0,0,1,0,0,0.05270550170708135,0.11627863699974422,1,6502629.88094765,0.19980900972036153,0.39980900972036154,0.39980900972036154
COMP_0459,5,4.851459473884642,0,0,0,0,0,1,-0.04115340509995685,0.12082705721047031,0,0.0,-0.01038115811519058,0.18961884188480943,-0.01038115811519058
COMP_0460,58,9.6250426505737,0,1,0,0,1,0,0.13691254229746133,0.2025316014529848,0,0.0,0.030484907048859283,0.2304849070488593,0.030484907048859283
COMP_0461,12,2.007436872333504,1,0,0,0,0,1,-0.020342004070931508,0.28988231069971737,0,0.0,0.3756725957374565,0.5756725957374564,0.3756725957374565
COMP_0462,6,0.5,0,1,0,0,0,0,0.32229411526548035,0.255805710664685,1,13061761.917189185,0.3321498886729426,0.5321498886729426,0.5321498886729426
COMP_0463,14,2.3819504310050834,0,0,0,0,1,0,0.057517294158215125,0.17778261835249334,0,0.0,-0.07021931240584814,0.12978068759415187,-0.07021931240584814
COMP_0464,11,1.8174828932607854,1,0,0,0,1,0,0.015163544818901462,0.2437824965052323,1,6953284.518660726,0.08372656231705994,0.28372656231705995,0.28372656231705995
COMP_0465,10,5.580572662199428,1,0,0,0,0,0,0.029302641827332318,0.14079816425290406,1,16828303.145093426,0.12819849189963672,0.32819849189963674,0.32819849189963674
COMP_0466,19,0.5,0,0,0,1,0,0,0.20776261352074615,0.2991931255634497,1,5311933.47440162,0.1762451701715027,0.3762451701715027,0.3762451701715027
COMP_0467,22,2.0097052068895387,0,1,0,1,0,0,0.07633795251527722,0.2847578718021758,0,0.0,0.22990912433825916,0.4299091243382592,0.22990912433825916
COMP_0468,7,0.5,0,1,1,0,0,0,0.0037499769804426597,0.22119310968982375,0,0.0,0.25419871365108804,0.45419871365108805,0.25419871365108804
COMP_0469,7,1.1776877850411134,0,1,0,0,0,0,0.3498027876435297,0.26223386606683524,1,12716221.631121663,0.49205192125061564,0.6920519212506157,0.6920519212506157
COMP_0470,9,4.010879634074373,1,0,0,0,0,0,-0.028425476099262492,0.14200067003616,0,0.0,0.13133907102939085,0.33133907102939086,0.13133907102939085
COMP_0471,5,1.9388945798748534,1,0,1,0,0,0,0.10533491110494904,0.24966715286079133,0,0.0,0.38670463192609944,0.5867046319260995,0.38670463192609944
COMP_0472,5,1.414277689264778,0,1,0,0,1,1,0.19784592274153456,0.3628756696852431,0,0.0,0.4698232106393363,0.6698232106393363,0.4698232106393363
COMP_0473,36,1.5049846204757347,1,0,0,0,1,1,-0.14470026656256096,0.38583748604405876,0,0.0,0.37128635728522963,0.5712863572852296,0.37128635728522963
COMP_0474,45,1.8454864827507698,1,0,1,0,0,0,0.17203907521088874,0.42593111881231666,0,0.0,0.35844798466560013,0.5584479846656001,0.35844798466560013
COMP_0475,9,4.611582605683392,0,0,0,0,0,0,-0.05826615132206739,0.08177107263037059,0,0.0,-0.13989478165303004,0.06010521834696997,-0.13989478165303004
COMP_0476,19,6.67922554897124,0,0,0,1,0,0,0.22341741712510038,0.1918930811920329,0,0.0,0.2213093322026663,0.4213093322026663,0.2213093322026663
COMP_0477,15,9.325674189066898,0,0,1,0,0,1,-0.04439765178784644,0.15330025864031818,0,0.0,0.15764794629589965,0.3576479462958997,0.15764794629589965
COMP_0478,143,4.638028891367092,0,0,0,0,1,0,0.20391535477732908,0.3171026990377012,0,0.0,0.18032729984264717,0.3803272998426472,0.18032729984264717
COMP_0479,29,1.1367918768121539,1,0,0,0,0,0,0.2658749599442069,0.3608353062982531,0,0.0,0.5217454917488293,0.7217454917488293,0.5217454917488293
COMP_0480,10,3.4955518040430613,0,0,1,0,0,0,0.22921547884492074,0.21410633803993886,0,0.0,0.3107843625337933,0.5107843625337933,0.3107843625337933
COMP_0481,5,1.7266424800946816,1,0,0,0,1,0,0.13769749723571537,0.24704445665069844,0,0.0,0.32346786613201195,0.523467866132012,0.32346786613201195
COMP_0482,5,0.8817871207469331,0,0,0,0,1,0,0.06530485856054509,0.15779355264950556,0,0.0,0.2832186512542042,0.4832186512542042,0.2832186512542042
COMP_0483,14,5.514131178571735,0,0,1,0,0,1,0.013537063549773423,0.225722880283574,0,0.0,0.18485976027071505,0.38485976027071506,0.18485976027071505
COMP_0484,6,0.5,0,0,1,0,0,0,0.3206552036225656,0.27464900096778255,0,0.0,0.06689862620177145,0.26689862620177146,0.06689862620177145
COMP_0485,5,6.961086279121116,0,0,0,0,1,0,-0.00492428302514647,0.08142615071299554,0,0.0,-0.025010954815176477,0.17498904518482353,-0.025010954815176477
COMP_0486,7,1.8567778045178387,0,1,0,1,0,0,-0.0555599110354994,0.18049098633122487,0,0.0,0.3298163837107819,0.5298163837107819,0.3298163837107819
COMP_0487,5,3.041722894003672,1,0,0,0,0,0,0.19980534025492452,0.1943904805981433,0,0.0,0.18442292333640775,0.38442292333640776,0.18442292333640775
COMP_0488,46,3.2307337071487865,0,1,0,0,0,1,-0.019420520477974296,0.30718305131739726,0,0.0,0.20355628110703156,0.40355628110703157,0.20355628110703156
COMP_0489,24,6.764750694177062,0,1,0,0,0,0,-0.042509524619919054,0.11835739253927588,0,0.0,-0.015001916818336528,0.1849980831816635,-0.015001916818336528
COMP_0490,12,3.0373286760128133,1,0,0,1,0,1,-0.11654063932546471,0.31188055617970156,0,0.0,0.4158784967676148,0.6158784967676147,0.4158784967676148
COMP_0491,39,2.855237592332616,0,1,0,0,0,0,0.027563524080922358,0.2089397473798042,0,0.0,0.3687055199888146,0.5687055199888147,0.3687055199888146
COMP_0492,12,0.5,0,0,0,0,1,0,0.08759274641552603,0.20926814219581555,0,0.0,0.11149927555001747,0.3114992755500175,0.11149927555001747
COMP_0493,6,2.191974125967654,1,0,0,1,0,1,0.13646375914910483,0.3992137914385305,1,6462980.632154059,0.3633934158714778,0.5633934158714777,0.5633934158714777
COMP_0494,41,0.5,0,0,1,0,0,0,0.2426959366449225,0.365739944294465,0,0.0,0.23616469054860734,0.43616469054860735,0.23616469054860734
COMP_0495,18,4.011755757428235,0,0,1,0,0,1,0.17903468854986904,0.3371558359314151,0,0.0,0.31177694175348236,0.5117769417534823,0.31177694175348236
COMP_0496,5,2.153684196976285,0,0,0,0,1,0,0.07136916706702304,0.1430974037700055,0,0.0,0.20253666973585738,0.4025366697358574,0.20253666973585738
COMP_0497,10,3.420439040014525,0,0,0,0,1,1,0.07027064854304202,0.24773536340691446,1,9016829.70588869,0.26389588670819336,0.4638958867081934,0.4638958867081934
COMP_0498,6,0.5,0,1,0,1,0,0,0.17652362033727753,0.27699335053421337,0,0.0,0.3617188875979803,0.5617188875979804,0.3617188875979803
COMP_0499,5,0.5,0,0,0,0,1,0,0.2908855244392854,0.23408308571162328,0,0.0,0.565989209538902,0.765989209538902,0.565989209538902
COMP_0500,25,3.77976113994878,0,0,0,1,0,1,0.11894712992248004,0.337508036198227,0,0.0,0.14138001091762456,0.3413800109176246,0.14138001091762456
COMP_0501,56,0.5,1,0,0,0,1,1,0.02963037186843867,0.5291833554546032,0,0.0,0.1510453302110755,0.35104533021107553,0.1510453302110755
COMP_0502,5,0.5,0,1,0,1,0,1,-0.0489299001628318,0.2962898349591121,1,5971943.718605082,0.24721339898906208,0.4472133989890621,0.4472133989890621
COMP_0503,19,0.5,0,0,0,0,0,1,-0.1167807896618338,0.21412633013408242,0,0.0,0.015933247370904152,0.21593324737090416,0.015933247370904152
COMP_0504,7,9.405079458659367,1,0,0,0,0,1,0.19994045080652847,0.20475208556028981,0,0.0,0.0420874656393779,0.2420874656393779,0.0420874656393779
COMP_0505,8,4.012608129046983,0,1,0,0,1,0,0.18669677854593358,0.21348675100481268,1,15085896.917872362,0.12508949883443546,0.3250894988344355,0.3250894988344355
COMP_0506,7,1.3073929072010975,0,1,0,1,0,0,0.18660452876599926,0.2741322486167645,0,0.0,0.22573416430976817,0.4257341643097682,0.22573416430976817
COMP_0507,6,1.0552139436902963,1,0,0,1,0,0,0.08070108304719162,0.2676474513265221,0,0.0,0.20363193884234523,0.4036319388423453,0.20363193884234523
COMP_0508,12,1.2909793520006403,0,1,0,0,0,0,0.31104021188376263,0.2765688634555921,1,6580395.933387265,0.38526745925591344,0.5852674592559135,0.5852674592559135
COMP_0509,6,4.470348599194951,0,0,0,1,0,0,0.027382225812277353,0.12403714960078199,0,0.0,0.07884460692475886,0.2788446069247589,0.07884460692475886
COMP_0510,15,3.2485470528855096,0,1,0,1,0,0,0.24329038558108082,0.3045214008549866,0,0.0,0.2914742576984962,0.49147425769849623,0.2914742576984962
COMP_0511,11,0.6144214653299989,1,0,1,0,0,0,0.09418856575156856,0.3200164005573694,0,0.0,0.3987892271721046,0.5987892271721046,0.3987892271721046
